symbol,ts_ms,price,size,side
AAPL,1736942692788,151.92,74,sell
NVDA,1736942693231,500.73,6,sell
NVDA,1736942694097,501.96,89,sell
MSFT,1736942697389,300.14,1,buy
TSLA,1736942697480,196.94,25,buy
NVDA,1736942700277,503.41,43,sell
SPY,1736942700437,399.43,24,buy
TSLA,1736942700468,195.49,81,sell
AAPL,1736942700508,150.08,84,sell
MSFT,1736942700928,296.82,63,sell
MSFT,1736942701077,299.44,2,sell
AAPL,1736942701407,150.01,82,sell
NVDA,1736942702329,501.83,18,sell
NVDA,1736942702881,501.51,11,buy
TSLA,1736942703324,195.54,16,buy
NVDA,1736942703635,499.27,100,sell
TSLA,1736942703667,194.25,1,buy
NVDA,1736942704370,502.59,18,sell
AAPL,1736942707513,151.88,72,buy
SPY,1736942708131,401.02,25,sell
MSFT,1736942708690,301.0,33,sell
TSLA,1736942708730,197.66,27,buy
AAPL,1736942708811,150.67,55,buy
TSLA,1736942709211,195.53,72,buy
SPY,1736942709462,400.29,2,sell
TSLA,1736942710456,198.9,31,buy
SPY,1736942711021,399.67,96,sell
MSFT,1736942711451,301.5,22,buy
NVDA,1736942712325,504.04,61,sell
TSLA,1736942713709,200.16,24,sell
SPY,1736942714145,399.48,67,sell
NVDA,1736942715416,501.05,34,sell
SPY,1736942715792,399.66,10,sell
SPY,1736942716024,399.12,76,sell
SPY,1736942717009,401.45,50,buy
AAPL,1736942719148,152.71,84,buy
NVDA,1736942719466,503.53,5,buy
MSFT,1736942720065,300.83,26,sell
SPY,1736942721975,399.28,79,sell
TSLA,1736942722471,198.51,42,sell
SPY,1736942722846,400.64,77,buy
AAPL,1736942722861,150.16,89,buy
SPY,1736942723141,399.32,58,sell
TSLA,1736942724256,195.45,98,sell
TSLA,1736942724395,198.2,70,sell
MSFT,1736942726212,296.96,5,sell
AAPL,1736942729790,150.12,63,sell
SPY,1736942730719,400.27,61,buy
TSLA,1736942730757,198.39,68,sell
MSFT,1736942731104,299.77,18,sell
AAPL,1736942731512,148.99,50,sell
SPY,1736942732196,401.47,73,sell
TSLA,1736942732905,197.99,87,buy
SPY,1736942733360,399.81,33,sell
TSLA,1736942733596,198.23,88,buy
MSFT,1736942733998,301.84,11,sell
AAPL,1736942734690,149.16,12,sell
SPY,1736942735549,399.76,84,buy
NVDA,1736942736557,499.84,77,sell
TSLA,1736942736591,198.4,50,sell
NVDA,1736942737015,502.73,30,sell
NVDA,1736942737948,500.67,71,sell
AAPL,1736942738134,151.63,70,sell
AAPL,1736942738212,153.06,96,sell
MSFT,1736942738313,303.11,71,sell
SPY,1736942738780,399.19,89,sell
AAPL,1736942738781,152.18,46,sell
TSLA,1736942739320,199.65,11,sell
MSFT,1736942739537,298.13,41,buy
NVDA,1736942739655,499.53,84,buy
NVDA,1736942739808,499.87,95,sell
TSLA,1736942739871,198.93,46,buy
SPY,1736942740142,400.85,45,buy
AAPL,1736942741880,151.44,25,sell
SPY,1736942742747,399.48,62,sell
MSFT,1736942743722,300.36,97,buy
NVDA,1736942744819,501.77,49,sell
NVDA,1736942745094,502.58,60,sell
AAPL,1736942746340,150.82,36,sell
SPY,1736942746754,399.64,97,sell
TSLA,1736942747366,198.42,7,buy
AAPL,1736942747802,152.74,87,buy
AAPL,1736942747839,151.97,21,sell
SPY,1736942748618,399.16,20,buy
NVDA,1736942752230,501.57,96,sell
AAPL,1736942752483,151.83,95,sell
NVDA,1736942752918,503.46,31,sell
TSLA,1736942753127,198.14,6,buy
SPY,1736942753262,399.35,97,buy
NVDA,1736942755287,502.33,62,sell
MSFT,1736942756127,298.95,14,buy
TSLA,1736942756539,195.44,6,sell
MSFT,1736942756724,299.35,46,sell
TSLA,1736942757448,197.72,81,buy
AAPL,1736942757531,150.01,99,buy
AAPL,1736942758175,151.4,4,buy
AAPL,1736942758982,152.9,87,buy
TSLA,1736942761880,197.99,30,sell
AAPL,1736942762296,152.43,80,buy
SPY,1736942763573,399.55,98,sell
MSFT,1736942764088,298.62,5,buy
NVDA,1736942764305,503.84,83,buy
NVDA,1736942764924,501.3,49,sell
SPY,1736942765067,400.76,89,sell
TSLA,1736942765357,195.13,47,buy
NVDA,1736942766217,500.73,69,buy
NVDA,1736942767930,500.67,76,buy
SPY,1736942769078,399.58,58,buy
AAPL,1736942769601,150.06,5,sell
SPY,1736942770126,400.21,85,sell
MSFT,1736942770560,298.43,95,buy
MSFT,1736942771027,301.6,92,sell
SPY,1736942771538,399.45,30,sell
TSLA,1736942772645,198.46,7,sell
TSLA,1736942772676,197.04,18,buy
SPY,1736942772847,401.56,68,sell
NVDA,1736942773538,502.23,77,sell
AAPL,1736942774882,153.27,4,buy
TSLA,1736942775721,194.9,76,sell
SPY,1736942776178,399.16,40,sell
TSLA,1736942776718,197.27,72,sell
MSFT,1736942776790,301.4,98,buy
AAPL,1736942777737,149.77,50,sell
SPY,1736942779026,400.88,50,sell
NVDA,1736942780325,499.96,58,buy
MSFT,1736942780724,302.97,84,buy
AAPL,1736942781477,152.25,19,sell
TSLA,1736942781673,197.29,4,sell
AAPL,1736942783067,150.37,61,buy
SPY,1736942783234,400.7,84,buy
TSLA,1736942783273,199.71,91,sell
TSLA,1736942785082,198.68,96,sell
TSLA,1736942785498,199.15,70,buy
TSLA,1736942785692,195.33,21,buy
SPY,1736942786054,399.07,83,sell
TSLA,1736942786679,195.26,60,sell
SPY,1736942788421,400.53,21,sell
SPY,1736942790568,398.96,46,sell
NVDA,1736942790703,502.04,49,sell
NVDA,1736942791404,503.88,18,sell
TSLA,1736942792419,199.57,33,buy
SPY,1736942792535,399.32,93,sell
SPY,1736942794607,400.55,99,sell
TSLA,1736942794701,195.27,52,buy
SPY,1736942795224,400.58,3,buy
SPY,1736942795402,399.33,2,buy
TSLA,1736942796215,195.27,83,buy
SPY,1736942798061,399.6,41,buy
TSLA,1736942798564,193.61,13,buy
AAPL,1736942798581,150.61,23,buy
MSFT,1736942798688,300.25,37,buy
TSLA,1736942798690,197.08,8,sell
MSFT,1736942799341,296.77,4,sell
TSLA,1736942799390,199.06,70,sell
AAPL,1736942799445,151.59,98,sell
AAPL,1736942800773,152.7,46,buy
MSFT,1736942800796,297.95,47,sell
AAPL,1736942801652,149.31,54,sell
AAPL,1736942804494,149.82,31,buy
NVDA,1736942804648,499.07,67,sell
MSFT,1736942804877,296.79,56,buy
AAPL,1736942806619,150.25,79,sell
MSFT,1736942807130,301.03,79,sell
SPY,1736942807371,400.55,52,buy
AAPL,1736942807821,151.63,29,sell
SPY,1736942809481,400.63,34,buy
TSLA,1736942809711,198.52,71,buy
SPY,1736942810095,399.11,78,buy
NVDA,1736942810287,498.68,93,buy
TSLA,1736942811764,200.05,48,buy
TSLA,1736942813198,198.32,84,buy
NVDA,1736942813283,501.61,9,sell
SPY,1736942813603,399.36,33,sell
TSLA,1736942813800,199.23,14,buy
MSFT,1736942813880,296.87,58,buy
TSLA,1736942814413,198.94,67,sell
SPY,1736942814750,399.21,27,sell
AAPL,1736942815512,151.73,37,buy
SPY,1736942816141,401.47,92,buy
MSFT,1736942817083,298.5,43,buy
SPY,1736942817568,399.79,18,buy
SPY,1736942818535,401.51,92,buy
SPY,1736942818603,399.42,4,sell
SPY,1736942822844,399.75,80,buy
MSFT,1736942823029,301.69,91,sell
SPY,1736942823893,399.31,78,sell
AAPL,1736942824183,149.96,72,buy
AAPL,1736942824201,150.2,33,sell
AAPL,1736942824967,152.9,81,buy
TSLA,1736942825040,196.28,52,buy
TSLA,1736942827230,195.27,13,sell
MSFT,1736942827247,300.19,19,sell
NVDA,1736942827595,500.3,31,buy
TSLA,1736942827659,199.78,93,buy
NVDA,1736942828411,501.69,65,sell
MSFT,1736942829120,296.76,71,buy
TSLA,1736942829247,198.2,9,sell
TSLA,1736942829276,194.07,36,sell
TSLA,1736942830217,195.22,85,buy
TSLA,1736942831406,199.47,92,buy
NVDA,1736942832859,500.63,96,buy
TSLA,1736942834379,198.2,13,buy
NVDA,1736942834406,500.01,67,buy
AAPL,1736942834733,152.0,67,buy
MSFT,1736942835884,297.08,13,buy
SPY,1736942835979,400.46,46,buy
AAPL,1736942836615,151.93,75,buy
AAPL,1736942836937,152.81,74,sell
MSFT,1736942837290,300.08,21,sell
MSFT,1736942837339,297.24,53,sell
SPY,1736942838018,401.14,14,sell
TSLA,1736942838077,197.99,52,sell
NVDA,1736942839798,501.88,3,sell
SPY,1736942841660,399.82,59,sell
SPY,1736942841923,399.45,48,buy
TSLA,1736942842159,199.41,89,sell
NVDA,1736942843282,499.06,72,buy
AAPL,1736942843434,149.48,84,buy
MSFT,1736942843816,300.64,59,buy
AAPL,1736942844029,151.75,5,sell
SPY,1736942845716,400.76,52,sell
NVDA,1736942846291,499.29,26,sell
AAPL,1736942847101,150.08,79,sell
SPY,1736942847876,399.68,59,buy
NVDA,1736942848560,501.65,23,sell
TSLA,1736942848887,199.16,96,sell
SPY,1736942849840,399.87,65,sell
NVDA,1736942850408,501.8,97,sell
SPY,1736942850866,400.6,24,sell
TSLA,1736942850907,195.26,99,sell
AAPL,1736942850949,150.73,73,buy
MSFT,1736942852127,297.84,20,sell
TSLA,1736942852309,198.21,70,sell
AAPL,1736942852583,149.83,9,sell
SPY,1736942852751,399.28,63,sell
SPY,1736942854729,399.24,55,sell
SPY,1736942854845,399.87,83,buy
NVDA,1736942855540,502.08,6,buy
SPY,1736942855578,400.39,39,buy
AAPL,1736942855995,153.1,74,sell
MSFT,1736942859214,299.21,76,sell
AAPL,1736942859776,152.68,41,buy
TSLA,1736942860237,194.99,83,sell
SPY,1736942860567,399.07,58,buy
AAPL,1736942860681,151.45,41,buy
NVDA,1736942860796,502.4,99,sell
AAPL,1736942860821,150.87,4,buy
SPY,1736942860861,400.34,53,buy
TSLA,1736942861986,198.05,93,buy
AAPL,1736942863176,151.9,28,sell
MSFT,1736942863199,299.65,11,buy
TSLA,1736942863625,199.67,8,sell
AAPL,1736942863818,151.82,48,sell
NVDA,1736942864471,499.89,85,buy
NVDA,1736942865040,503.29,22,buy
MSFT,1736942865391,301.54,7,sell
MSFT,1736942866026,302.47,47,buy
NVDA,1736942866392,501.23,65,sell
AAPL,1736942867143,152.09,69,sell
TSLA,1736942868211,194.85,42,buy
SPY,1736942868226,400.23,71,sell
NVDA,1736942868744,501.08,56,sell
AAPL,1736942869263,151.93,78,sell
TSLA,1736942869622,198.62,1,buy
AAPL,1736942869797,149.38,5,sell
TSLA,1736942870078,195.4,57,buy
SPY,1736942870379,399.87,27,buy
SPY,1736942870561,400.35,14,buy
SPY,1736942870578,399.59,58,sell
MSFT,1736942871060,301.39,63,buy
AAPL,1736942871416,150.68,8,buy
NVDA,1736942872473,500.58,88,sell
SPY,1736942873345,399.78,14,buy
TSLA,1736942873963,195.05,7,sell
TSLA,1736942874095,197.02,54,buy
NVDA,1736942874410,499.39,43,buy
NVDA,1736942874818,500.47,83,sell
SPY,1736942875006,399.97,79,buy
MSFT,1736942876580,299.95,7,buy
MSFT,1736942877319,297.4,78,sell
AAPL,1736942878520,150.85,36,buy
AAPL,1736942878555,150.5,93,buy
TSLA,1736942880454,197.05,11,buy
TSLA,1736942880666,199.33,14,sell
TSLA,1736942881350,200.04,23,buy
NVDA,1736942881705,500.61,50,sell
NVDA,1736942882177,502.43,95,buy
MSFT,1736942882536,301.86,5,buy
NVDA,1736942882545,501.92,90,sell
TSLA,1736942883602,195.16,61,buy
AAPL,1736942884018,151.97,58,sell
TSLA,1736942884294,199.07,56,buy
SPY,1736942886539,400.64,73,sell
SPY,1736942886819,399.5,89,buy
SPY,1736942886954,401.01,77,sell
SPY,1736942886981,399.44,62,buy
SPY,1736942889308,399.42,27,buy
AAPL,1736942890911,151.8,80,buy
NVDA,1736942891261,501.06,77,sell
MSFT,1736942892101,296.95,19,sell
MSFT,1736942892415,299.58,13,sell
TSLA,1736942893735,195.26,18,buy
MSFT,1736942894750,302.25,6,sell
SPY,1736942896974,399.69,84,buy
AAPL,1736942897043,151.78,29,sell
AAPL,1736942897331,149.42,8,sell
TSLA,1736942897470,198.08,81,sell
MSFT,1736942898440,300.75,22,buy
MSFT,1736942899050,299.0,94,sell
NVDA,1736942900714,499.38,36,buy
SPY,1736942900969,399.92,24,buy
TSLA,1736942902514,198.29,89,sell
AAPL,1736942903439,152.3,78,sell
SPY,1736942904006,400.11,40,sell
AAPL,1736942904360,151.91,84,buy
SPY,1736942906212,399.89,75,sell
AAPL,1736942906714,151.04,23,buy
MSFT,1736942907358,298.87,14,buy
AAPL,1736942907627,150.17,99,sell
MSFT,1736942910065,297.15,19,buy
TSLA,1736942910128,197.13,76,buy
MSFT,1736942913422,301.98,78,buy
AAPL,1736942914050,151.59,61,sell
TSLA,1736942916611,198.24,80,buy
NVDA,1736942917297,501.95,62,sell
NVDA,1736942917702,500.57,96,sell
MSFT,1736942918073,299.76,91,sell
MSFT,1736942919103,298.27,49,buy
AAPL,1736942920181,150.17,69,sell
TSLA,1736942920197,198.99,11,buy
NVDA,1736942920843,501.05,33,buy
MSFT,1736942921559,303.08,56,buy
NVDA,1736942922303,501.69,47,buy
MSFT,1736942922803,301.52,37,buy
NVDA,1736942924006,501.0,88,buy
SPY,1736942924083,399.2,23,sell
NVDA,1736942925360,502.51,89,sell
AAPL,1736942925825,151.81,76,sell
MSFT,1736942925856,297.57,51,sell
NVDA,1736942928031,502.99,82,sell
TSLA,1736942928103,195.69,70,buy
NVDA,1736942928781,500.42,74,buy
AAPL,1736942929255,150.6,34,sell
NVDA,1736942934791,500.33,7,buy
MSFT,1736942935506,299.85,27,buy
SPY,1736942935598,399.74,45,sell
MSFT,1736942935701,302.51,61,buy
MSFT,1736942936157,297.73,80,sell
TSLA,1736942936344,198.5,94,sell
SPY,1736942937583,401.36,68,sell
TSLA,1736942938074,199.39,96,buy
NVDA,1736942938235,502.22,43,buy
SPY,1736942938971,400.15,76,buy
AAPL,1736942939431,150.31,60,sell
SPY,1736942939638,399.44,36,sell
NVDA,1736942939966,501.56,33,sell
MSFT,1736942940033,299.19,76,buy
AAPL,1736942940362,151.32,82,sell
MSFT,1736942942258,296.91,7,buy
SPY,1736942943449,401.23,61,sell
NVDA,1736942945197,502.15,43,sell
AAPL,1736942945501,152.7,43,sell
NVDA,1736942945678,499.07,100,sell
NVDA,1736942945720,500.72,91,sell
MSFT,1736942946107,302.55,91,sell
SPY,1736942946347,400.99,61,buy
AAPL,1736942947752,151.66,64,buy
TSLA,1736942948341,195.71,49,buy
TSLA,1736942948918,200.04,32,sell
SPY,1736942949294,400.27,66,sell
SPY,1736942950523,399.32,62,sell
NVDA,1736942950961,501.46,44,sell
SPY,1736942951145,400.44,34,buy
TSLA,1736942951882,194.65,4,sell
TSLA,1736942951898,198.62,42,sell
AAPL,1736942952766,149.29,55,buy
NVDA,1736942952918,498.79,1,buy
NVDA,1736942954027,499.69,4,sell
MSFT,1736942954295,296.64,5,sell
MSFT,1736942954452,301.68,54,buy
TSLA,1736942955552,198.67,40,sell
NVDA,1736942956061,502.93,91,buy
TSLA,1736942956849,199.94,75,sell
MSFT,1736942957042,301.57,59,buy
TSLA,1736942957733,195.56,62,sell
TSLA,1736942960139,195.7,21,buy
AAPL,1736942962179,149.91,60,sell
SPY,1736942964044,399.42,90,buy
AAPL,1736942964331,149.32,28,sell
NVDA,1736942964946,500.58,57,sell
SPY,1736942965041,400.45,81,sell
NVDA,1736942965213,501.64,81,sell
SPY,1736942966379,399.12,45,buy
MSFT,1736942966753,300.03,79,buy
TSLA,1736942967518,197.82,87,buy
AAPL,1736942967871,150.41,71,sell
TSLA,1736942967923,195.31,96,buy
TSLA,1736942968051,200.06,91,buy
TSLA,1736942968192,196.41,32,buy
TSLA,1736942969549,199.0,12,sell
AAPL,1736942969879,152.8,72,sell
AAPL,1736942970395,152.13,8,buy
NVDA,1736942973450,502.76,92,buy
TSLA,1736942973788,199.88,18,buy
AAPL,1736942973802,150.46,15,sell
TSLA,1736942974485,198.76,56,buy
TSLA,1736942974510,198.69,67,sell
TSLA,1736942975152,196.99,1,sell
MSFT,1736942975195,302.02,94,sell
SPY,1736942976286,399.62,41,sell
NVDA,1736942976342,503.45,2,sell
NVDA,1736942976477,499.88,83,buy
AAPL,1736942977577,149.27,22,buy
MSFT,1736942978696,298.71,21,buy
AAPL,1736942979225,151.42,47,buy
AAPL,1736942979540,150.3,37,buy
MSFT,1736942980757,297.54,58,buy
SPY,1736942983010,400.36,68,sell
AAPL,1736942983625,151.97,32,buy
MSFT,1736942983839,298.98,82,sell
SPY,1736942983988,399.0,50,sell
TSLA,1736942984118,198.43,47,sell
SPY,1736942984573,401.36,92,buy
MSFT,1736942985016,296.91,8,buy
TSLA,1736942985128,195.47,82,buy
SPY,1736942985317,400.67,31,sell
MSFT,1736942985567,299.92,58,buy
TSLA,1736942987105,198.54,4,sell
TSLA,1736942987227,200.14,38,buy
NVDA,1736942987378,499.35,57,sell
NVDA,1736942988075,501.36,51,sell
TSLA,1736942989928,199.52,1,buy
NVDA,1736942990068,502.42,86,buy
TSLA,1736942991000,197.8,5,buy
NVDA,1736942991194,500.6,72,buy
MSFT,1736942991855,300.27,100,buy
AAPL,1736942992137,152.15,19,buy
TSLA,1736942992537,195.94,29,sell
SPY,1736942993096,400.77,6,buy
SPY,1736942995305,400.06,29,sell
TSLA,1736942995717,197.92,43,sell
AAPL,1736942996417,151.07,91,sell
TSLA,1736942996595,194.82,20,sell
AAPL,1736942996670,152.11,40,sell
TSLA,1736942998815,195.58,30,buy
NVDA,1736942999907,502.75,64,buy
NVDA,1736942999972,500.43,46,buy
MSFT,1736943000006,300.77,99,sell
TSLA,1736943003860,196.99,73,buy
MSFT,1736943006762,301.65,86,sell
MSFT,1736943007035,298.08,61,sell
NVDA,1736943007151,500.4,30,sell
NVDA,1736943007799,502.37,16,buy
AAPL,1736943007901,150.4,40,buy
NVDA,1736943008432,498.35,26,sell
NVDA,1736943008867,503.86,4,sell
NVDA,1736943010039,499.52,45,sell
MSFT,1736943010655,301.05,19,buy
MSFT,1736943011639,298.36,3,sell
NVDA,1736943013032,498.9,78,sell
NVDA,1736943013136,502.53,88,buy
AAPL,1736943013524,149.72,2,sell
SPY,1736943014705,399.35,46,sell
TSLA,1736943015744,195.47,52,buy
NVDA,1736943015863,501.37,53,buy
AAPL,1736943017082,153.35,15,buy
SPY,1736943017453,400.44,10,sell
SPY,1736943020231,400.12,15,buy
MSFT,1736943020567,299.99,75,buy
SPY,1736943021333,400.97,88,buy
AAPL,1736943021537,152.75,54,sell
TSLA,1736943021962,197.64,8,buy
SPY,1736943022012,401.42,26,buy
NVDA,1736943024778,500.48,94,sell
MSFT,1736943026613,301.31,25,buy
AAPL,1736943026733,152.53,85,sell
TSLA,1736943027503,199.04,80,sell
TSLA,1736943028844,195.31,75,sell
NVDA,1736943029776,501.01,22,buy
AAPL,1736943031712,152.01,50,sell
TSLA,1736943032691,198.25,95,buy
AAPL,1736943033315,152.97,89,buy
MSFT,1736943033852,297.48,4,buy
TSLA,1736943034540,197.68,90,buy
TSLA,1736943034670,195.98,25,sell
SPY,1736943036329,399.31,24,sell
AAPL,1736943036748,149.93,16,buy
NVDA,1736943037372,502.64,62,sell
SPY,1736943038663,399.96,98,sell
AAPL,1736943038672,150.51,17,buy
NVDA,1736943039552,500.59,27,sell
AAPL,1736943039805,151.84,23,sell
SPY,1736943040358,401.56,98,sell
MSFT,1736943042092,298.93,82,sell
NVDA,1736943042431,499.41,15,buy
AAPL,1736943043845,152.62,57,sell
SPY,1736943044666,400.4,1,sell
TSLA,1736943044745,197.07,75,sell
MSFT,1736943046290,298.63,92,buy
MSFT,1736943046322,300.31,12,buy
NVDA,1736943046431,498.69,30,buy
TSLA,1736943046527,198.04,73,buy
TSLA,1736943047462,198.82,4,sell
NVDA,1736943051367,500.59,94,buy
MSFT,1736943051604,298.42,35,sell
NVDA,1736943052174,501.18,1,buy
MSFT,1736943052793,297.27,91,sell
MSFT,1736943052828,297.75,1,buy
NVDA,1736943053541,502.07,41,sell
AAPL,1736943054100,152.07,24,sell
AAPL,1736943054590,149.87,39,sell
MSFT,1736943055044,301.44,21,sell
SPY,1736943055344,400.45,86,buy
TSLA,1736943055771,196.04,29,sell
NVDA,1736943055847,502.4,59,buy
NVDA,1736943055912,502.12,58,buy
SPY,1736943056757,401.28,64,buy
AAPL,1736943056799,153.09,70,sell
MSFT,1736943057741,300.08,25,buy
TSLA,1736943058166,197.75,95,sell
AAPL,1736943059038,150.47,54,sell
TSLA,1736943059275,198.03,97,sell
NVDA,1736943059938,499.01,78,buy
SPY,1736943060847,401.17,25,sell
TSLA,1736943061457,193.99,96,sell
SPY,1736943061618,401.23,42,buy
TSLA,1736943061677,198.77,83,sell
NVDA,1736943065107,500.36,20,sell
AAPL,1736943065678,152.79,29,buy
MSFT,1736943065738,297.41,87,sell
AAPL,1736943066612,151.48,52,sell
AAPL,1736943067617,150.75,86,buy
MSFT,1736943068286,301.96,4,buy
AAPL,1736943069017,152.42,57,buy
NVDA,1736943069041,499.34,71,buy
TSLA,1736943069538,195.12,71,buy
NVDA,1736943070638,500.22,33,sell
NVDA,1736943073466,499.53,78,sell
AAPL,1736943074374,151.02,11,buy
TSLA,1736943075843,193.3,37,sell
SPY,1736943076537,401.18,49,sell
TSLA,1736943077982,195.12,65,buy
NVDA,1736943077995,498.7,48,sell
TSLA,1736943078721,193.91,16,buy
SPY,1736943078903,400.23,31,sell
MSFT,1736943079035,299.97,33,sell
TSLA,1736943079955,195.29,50,buy
AAPL,1736943081892,152.45,4,buy
TSLA,1736943082406,198.86,47,buy
SPY,1736943083423,398.95,33,sell
NVDA,1736943084182,499.8,100,buy
MSFT,1736943084272,298.71,10,buy
AAPL,1736943085844,149.92,29,sell
TSLA,1736943086683,195.04,25,sell
MSFT,1736943086838,297.6,85,sell
TSLA,1736943086978,200.12,48,sell
AAPL,1736943087505,151.87,36,sell
MSFT,1736943087783,300.41,62,buy
NVDA,1736943087941,503.27,59,sell
SPY,1736943088064,399.49,50,sell
MSFT,1736943088592,297.48,74,buy
TSLA,1736943088776,199.28,26,buy
MSFT,1736943089732,298.69,9,sell
MSFT,1736943089984,300.39,52,sell
SPY,1736943090067,400.13,40,sell
AAPL,1736943091357,150.31,73,buy
NVDA,1736943091874,501.16,93,sell
MSFT,1736943092825,297.19,6,sell
AAPL,1736943093227,152.71,42,sell
SPY,1736943094147,401.27,57,buy
SPY,1736943096174,399.7,38,sell
MSFT,1736943096743,299.12,75,sell
SPY,1736943096762,399.84,19,buy
SPY,1736943096914,400.06,43,buy
NVDA,1736943098008,500.57,8,sell
SPY,1736943100299,401.18,20,buy
NVDA,1736943102676,503.86,30,sell
TSLA,1736943103206,197.21,68,sell
NVDA,1736943103782,500.98,52,sell
MSFT,1736943104034,298.89,64,buy
AAPL,1736943104885,151.85,97,sell
TSLA,1736943105107,198.79,60,sell
TSLA,1736943105582,198.41,7,buy
NVDA,1736943106386,499.62,87,sell
TSLA,1736943106468,193.64,47,sell
TSLA,1736943106830,194.11,80,buy
NVDA,1736943107177,501.48,20,buy
MSFT,1736943107720,301.47,100,buy
AAPL,1736943107772,152.63,48,sell
AAPL,1736943108618,150.51,79,sell
AAPL,1736943108990,151.84,77,buy
SPY,1736943109429,401.27,78,sell
NVDA,1736943109994,500.35,10,buy
NVDA,1736943110809,503.43,69,buy
MSFT,1736943113300,296.89,50,buy
AAPL,1736943113855,149.83,78,buy
TSLA,1736943114396,198.18,37,sell
MSFT,1736943114676,302.55,37,sell
TSLA,1736943115037,195.48,94,buy
SPY,1736943117025,399.41,76,sell
AAPL,1736943117821,151.98,100,buy
MSFT,1736943119154,298.66,78,sell
NVDA,1736943120705,501.04,100,sell
NVDA,1736943120828,501.57,4,sell
SPY,1736943121341,401.29,88,sell
NVDA,1736943121842,498.69,6,buy
MSFT,1736943122941,301.8,18,buy
SPY,1736943123046,400.65,3,buy
MSFT,1736943123497,298.03,27,sell
AAPL,1736943123877,152.51,97,buy
TSLA,1736943124763,199.72,12,buy
AAPL,1736943125238,151.65,100,sell
TSLA,1736943126458,198.83,11,buy
